,feature_124,feature_299,feature_148,feature_435,feature_349,feature_332,feature_461,feature_164,feature_206,feature_442,feature_22,feature_60,feature_66,feature_118,feature_478,feature_133,feature_34,feature_342,feature_65
1096,15.87,0.0504,0.027700000000000002,12.2843,0.0281,0.1012,28.821,0.121,3.72,0.7642,-6374.75,1.2673000000000003,25.3075,58.40619999999999,2.5672,2.3737,9.3335,1.4307,18.7327
1097,15.57,0.0411,0.0141,7.6658,0.0182,0.0848,31.4693,0.1,6.45,0.7954,-5621.5,-4.4882,32.5465,58.1834,4.3095,2.4439,8.7548,1.9491000000000003,24.4882
1098,15.71,0.0403,0.0144,8.2185,0.016,0.0819,29.5607,0.088,3.74,0.7532,-6373.499999999999,-10.68,38.574,55.30217167498311,2.5881,2.2931,8.6384,1.2767,30.68
1099,15.83,0.13750336952302658,0.0347,38.235678500851506,0.0436,0.0366,38.0561,0.3021990244762846,4.34,0.7898,-4556.0,8.6927,42.1115,57.3114,3.0731,2.3532,9.1784,1.5264,31.3073
1100,16.09,0.0716,0.009,12.6922,0.0502899482824211,0.1124,30.117800000000003,0.161,6.31,0.8531999999999998,-5486.5,3.133600000000002,19.9461,58.1642,4.2996,2.1995,8.7556,1.6719,16.8664
1101,15.99,0.0487,0.01,12.0751,0.0131,0.105,25.5607,0.119,13.170000000000002,0.7681,-6380.0,-1.0927,27.729,58.0151,8.8177,2.2728,10.237029652516307,3.6431,21.0927
1102,15.83,0.13750336952302658,0.0209,38.235678500851506,0.0178,0.07589999999999998,14.507,0.3021990244762846,5.76,1.0459,-4159.573159036706,20.5509,24.9395,58.0172,4.0288,2.3532,8.7487,1.578,19.4491
1103,15.81,0.0302,0.0182,4.316,0.0228,0.1019,40.0505,0.056,6.64,1.1525,-5595.75,-3.0899999999999985,28.9236,58.4309,4.5813,2.3025,8.536,2.0463,23.09
1104,15.71,0.0426,0.0098,7.8128,0.0218,0.0939,23.2042,0.101,6.000000000000001,1.0765,-5060.0,-2.2363999999999993,27.4813,58.9216,4.0483,2.2954,8.9857,1.7871,22.2364
1105,15.81,0.0568,0.0186,10.5019,0.0165,0.0362,15.173,0.136,8.51,0.74,-5400.5,-1.9481999999999986,28.4165,59.4762,5.7,2.3932,8.3159,2.9840999999999998,21.9482
1106,15.83,0.0545,0.0179,9.6259,0.0231,0.062099999999999995,14.569999999999999,0.128,10.1,0.6257,-4675.25,2.1172999999999997,19.545,58.215300000000006,6.5354,2.3207,8.3179,3.1403999999999996,17.8827
1107,16.0,0.0705,0.0215,12.7514,0.0196,0.0822,49.3896,0.16799999999999998,7.82,0.6259,-5346.25,-0.39549999999999885,27.2417,58.17470000000001,5.28,2.2216,8.7326,2.1601,20.3955
1108,15.72,0.0408,0.0168,6.791,0.0228,0.1043,38.6487,0.091,4.29,1.0143,-5300.25,-4.890000000000001,33.006,56.4884,2.9432000000000005,2.2472,8.8078,1.4904,24.89
1109,15.920000000000002,0.0686,0.0091,12.9032,0.015599999999999998,0.1016,26.151,0.167,9.61,0.8262999999999999,-5731.25,0.1773000000000005,25.1431,61.1607,6.3655,2.2474,8.7646,2.7348000000000003,19.8227
1110,15.83,0.0627,0.0186,10.4191,0.0144,0.0868,15.0665,0.133,4.82,0.8047,-5598.75,2.647299999999999,22.4925,57.4825,3.2434000000000003,2.4167,8.1166,1.5846,17.3527
1111,15.83,0.03710000000000001,0.0171,5.7228,0.0184,0.11870000000000001,29.0836,0.077,3.91,0.7159,-5365.75,-0.06910000000000052,26.2175,57.3289,2.6536,2.2647,8.7401,1.2708,20.0691
1112,15.96,0.0359,0.03815377803030759,8.1192,0.024399999999999998,0.0856,14.4248,0.079,9.35,0.8721,-6335.25,2.8181999999999987,22.6844,59.3086,6.4263,2.2964999999999995,8.5297,3.0505,17.1818
1113,15.95,0.0435,0.0135,7.6198,0.0502899482824211,0.1103,24.161300000000004,0.09699999999999999,8.98,0.5765,-5599.25,-4.6227,33.171,58.33829999999999,5.7416,2.2588,8.3591,3.0708,24.6227
1114,15.760000000000002,0.0404,0.0123,7.0817,0.015300000000000001,0.0829,18.3369,0.091,6.23,0.6254,-5713.0,-3.8991000000000002,30.4731,59.3632,4.1392,2.2604,9.004,2.1139,23.8991
1115,15.909999999999998,0.0743,0.025500000000000002,12.5801,0.0281,0.0937,29.988399999999995,0.157,17.29,1.0323,-5440.75,20.778199999999995,26.2905,58.4819,12.0902,2.366,8.5218,5.233659006424407,19.2218
1116,15.8,0.0266,0.0143,3.8132000000000006,0.020099999999999996,0.085,30.143199999999997,0.049,8.2,0.8159,-5486.25,-0.39180000000000104,28.9557,59.0999,5.6918999999999995,2.3625,8.7932,2.5552,20.3918
1117,15.81,0.0667,0.0066,11.198699999999999,0.0222,0.0713,13.6777,0.142,10.05,0.8336,-5525.0,-3.0882,30.6344,59.8199,6.609600000000001,2.2527,8.7015,2.9604,23.0882
1118,15.71,0.0674,0.0141,11.4331,0.0252,0.084,16.9566,0.145,6.29,0.4782,-5226.25,2.682700000000001,23.923200000000005,58.31589999999999,4.2653,2.2732,9.0744,2.1752,17.3173
1119,15.77,0.0333,0.0118,5.6593,0.0269,0.0686,22.5206,0.072,8.3,0.6161,-5278.0,-1.0826999999999996,27.9067,58.892,5.5896,2.4253,8.598,2.3957,21.0827
1120,15.749999999999998,0.0435,0.0196,6.3822,0.0302,0.1012,28.178,0.086,9.59,1.1638,-5328.0,-0.06359999999999882,26.5755,58.5372,6.519299999999999,2.3259,8.3324,2.8448,20.0636
1121,15.8,0.1118,0.0119,19.5793,0.015599999999999998,0.0832,17.7222,0.256,8.28,0.8933999999999999,-5315.75,-9.431799999999999,35.4979,59.05839999999999,5.5267,2.2821,8.8597,2.2195,29.431800000000003
1122,15.79,0.0693,0.0172,12.0581,0.0191,0.1061,35.8117,0.162,8.25,0.6857,-5442.0,1.1472999999999989,27.8836,58.3195,5.504899999999999,2.394,8.2776,2.0910000000000006,18.8527
1123,15.79,0.0214,0.0112,3.5446,0.0176,0.09100000000000001,19.0587,0.046,8.41,0.8594999999999999,-5546.25,0.7382000000000001,24.7756,57.5005,5.803400000000001,2.2445,8.1161,2.7265,19.2618
1124,15.88,0.022,0.0189,3.0888,0.0162,0.0858,15.332500000000001,0.04,6.03,0.9361,-5247.75,4.145500000000001,20.187,58.1761,4.3536,2.3402,8.5288,1.826,15.8545
1125,15.84,0.0314,0.0048,5.8119,0.023399999999999997,0.1033,39.8404,0.07400000000000001,10.480000000000002,0.8149999999999998,-5383.25,-2.5190999999999986,32.4481,57.5303,7.406599999999999,2.2569,8.9833,3.579,22.5191
1126,15.909999999999998,0.047299999999999995,0.0189,7.2374,0.0179,0.1014,66.1414,0.093,9.42,0.8387,-5740.75,-3.921800000000001,29.8238,58.34270000000001,6.2585999999999995,2.2527,9.6136,2.6882,23.9218
1127,15.69,0.0168,0.0177,2.9748,0.0177,0.0299,29.942900000000005,0.039,6.75,0.9319999999999999,-5445.25,0.9427000000000002,27.1064,58.58760000000001,4.6356,2.3080999999999996,8.3383,2.2685,19.0573
1128,15.79,0.0509,0.0079,9.0592,0.0158,0.1003,24.0913,0.11700000000000002,8.77,0.9358999999999998,-5596.25,1.4409,22.3245,57.8809,5.942000000000001,2.2864,8.8331,2.7457,18.5591
1129,15.71,0.0561,0.021,9.5584,0.027000000000000003,0.0813,9.6613,0.125,8.61,1.1248,-5288.5,-0.3181999999999991,25.4548,59.5503,5.8228,2.3296,8.6005,3.3149,20.3182
1130,15.97,0.108,0.027300000000000005,16.314,0.0285,0.094,40.9473,0.212,5.88,1.0803,-5503.5,13.725500000000002,35.0597,57.2344,3.9960000000000004,2.3646,8.6324,1.7161,26.2745
1131,15.79,0.0464,0.0313,11.0855,0.0204,0.094,49.2352,0.108,15.59,0.8384,-6483.25,-10.2673,35.9269,55.79469999999999,9.8766,2.4,8.5177,4.5729,30.267299999999995
1132,15.81,0.047,0.0087,10.8652,0.0345,0.0998,53.2787,0.108,6.71,0.8344999999999999,-6395.5,4.415500000000002,19.0935,58.57469999999999,4.5129,2.3725,8.828,2.1175000000000006,15.5845
1133,15.96,0.0462,0.0076,7.8372,0.0189,0.0921,27.4139,0.103,4.55,1.1638,-5506.25,4.837299999999999,23.9068,59.3632,3.1119,2.2964999999999995,8.3324,1.5461,15.162699999999997
1134,15.79,0.0398,0.018,8.612,0.0342,0.0529,38.2679,0.085,7.35,0.4221,-5522.25,24.472699999999996,19.7605,58.3019,4.823599999999999,2.3596000000000004,9.3851,2.3406999999999996,15.5273
1135,15.86,0.0615,0.0151,10.1721,0.0203,0.0699,53.9657,0.133,5.44,0.7053,-5398.5,-2.4344999999999986,29.627,60.4792,3.6744000000000003,2.2616,8.7635,1.7924,22.4345
1136,15.77,0.04220000000000001,0.0171,7.1513,0.0216,0.0272,23.011000000000003,0.091,10.760000000000002,0.8469,-5641.25,-4.4309,35.1566,58.7752,7.3228,2.2785000000000006,8.3271,3.3413,24.4309
1137,15.78,0.083,0.024899999999999995,15.5203,0.0129,0.10359999999999998,21.056,0.198,18.421428200122122,0.57,-5553.5,5.095499999999999,21.939899999999998,58.65010000000001,12.572534636098244,2.3519,8.7662,5.0012,14.9045
1138,15.87,0.0438,0.0203,7.9085,0.0169,0.0813,21.4255,0.102,10.35,0.9873,-5349.75,1.9854999999999996,23.2014,56.8546,7.0181,2.3672,8.659,3.3833,18.0145
1139,15.97,0.042,0.0261,7.5796,0.0342,0.1004,38.1138,0.09699999999999999,6.68,0.9251,-5550.75,27.68911468303499,14.9671,59.8286,4.7052,2.3646,8.8287,2.4414,11.6873
1140,15.8,0.0706,0.0167,12.708099999999998,0.023699999999999995,0.1051,33.2311,0.166,8.0,0.5317,-5442.25,-2.2382000000000004,30.0506,58.2971,5.152599999999999,2.2453,8.7512,2.3534999999999995,22.2382
1141,15.78,0.083,0.0192,13.3071,0.0317,0.0786,21.5014,0.169,12.490000000000002,0.6901,-5508.75,17.7927,31.3063,60.6068,8.3238,2.4244,9.2405,3.1918,22.2073
1142,15.85,0.0643,0.0119,11.9175,0.0138,0.0652,22.4884,0.156,3.93,0.8230999999999999,-5508.5,-0.6609000000000003,25.377199999999995,57.7275,2.6206,2.3654,8.7812,1.1598,20.6609
1143,15.69,0.0633,0.015,10.005599999999998,0.020500000000000004,0.0299,30.586899999999996,0.134,8.44,0.9319999999999999,-5247.5,-4.720000000000001,34.0215,58.734,5.759100000000001,2.3080999999999996,8.3383,2.6810999999999994,24.72
1144,15.749999999999998,0.0455,0.025,8.2673,0.038,0.0778,26.843600000000002,0.10700000000000001,15.560000000000002,0.7613,-5147.25,27.68911468303499,18.9827,58.4256,10.2301,2.3712,9.094,4.0428,12.2845
1145,15.81,0.0319,0.0345,8.686,0.0473,0.0741,34.3904,0.078,6.34,0.8987,-6069.749999999999,-1.1927000000000008,24.2607,59.5615,4.3639,2.3262,8.7977,1.9278,21.1927
1146,16.04,0.0518,0.019300000000000005,9.522,0.0199,0.1112,29.1808,0.122,8.13,0.8229,-5535.5,-4.395500000000002,29.3585,57.5522,5.4073,2.4023,10.237029652516307,2.6147999999999993,24.3955
1147,15.83,0.13750336952302658,0.021,38.235678500851506,0.0259,0.0224,24.295900000000003,0.3021990244762846,18.421428200122122,0.4996,-4159.573159036706,11.559100000000003,39.280199999999994,57.88699999999999,12.572534636098244,2.3532,8.7588,5.233659006424407,28.4409
1148,15.77,0.034,0.011,5.6993,0.0173,0.1051,14.1717,0.076,6.06,0.8469,-5587.0,-3.6509000000000005,29.680400000000002,59.6947,3.9068,2.2785000000000006,8.3271,2.4025,23.6509
1149,16.04,0.0627,0.0114,10.3455,0.0305,0.0733,62.5359,0.134,5.84,0.9048,-5428.75,-3.9555,30.0456,59.1012,4.0088,2.4023,8.6772,1.7171,23.9555
1150,15.87,0.0793,0.0261,13.8656,0.0252,0.0622,21.0712,0.178,9.1,0.7139,-5578.75,3.594500000000001,24.9991,58.8652,6.0911,2.3124,9.131,2.5537,16.4055
1151,15.9,0.0266,0.0131,4.091900000000001,0.0191,0.0764,22.926300000000005,0.053,12.06,0.5836,-5782.25,-0.44820000000000093,28.0456,59.05630000000001,7.8704,2.3406,8.6706,3.5193,20.4482
1152,15.67,0.0713,0.0133,12.0069,0.0206,0.1017,34.7506,0.156,7.69,0.46599999999999997,-5349.75,-2.957299999999999,30.168800000000005,58.1559,5.196699999999999,2.3075,8.7779,2.3508,22.9573
1153,15.920000000000002,0.0447,0.0097,11.1657,0.0259,0.08550000000000002,40.4319,0.108,8.07,0.9078999999999999,-6551.5,-1.7099999999999995,29.1971,56.21520000000001,5.8362,2.3453,8.6427,2.9031,21.71
1154,15.61,0.0394,0.011,6.5297,0.021,0.086,16.1207,0.085,9.17,0.7093,-5472.0,6.185500000000001,14.0352,58.84179999999999,5.9841999999999995,2.3499,8.2981,2.5774000000000004,13.8145
1155,15.84,0.0729,0.0072,13.0056,0.0215,0.0956,34.5166,0.16799999999999998,7.28,0.7516,-5158.75,-2.113599999999999,29.230800000000002,55.30217167498311,4.985399999999999,2.2673999999999994,8.451,2.2209000000000003,22.1136
1156,15.85,0.0409,0.025500000000000002,6.1387,0.0337,0.0788,15.629199999999999,0.081,6.59,0.9393,-5548.0,-10.1245,39.5532,59.183,4.3614,2.3416,10.0686,2.3304,30.1245
1157,15.920000000000002,0.0286,0.023500000000000004,4.7386,0.0236,0.0938,24.902,0.063,5.24,0.7574,-5550.5,-7.538199999999999,36.8645,56.0954,3.5277,2.3389,9.043,1.5908,27.5382
1158,15.79,0.0685,0.021400000000000002,12.7141,0.0158,0.1055,25.351000000000003,0.167,5.71,1.0199,-5332.5,-5.331800000000001,33.4431,58.554,3.9171,2.2749000000000006,8.9818,1.706,25.3318
1159,15.749999999999998,0.0445,0.02,8.1092,0.0262,0.036000000000000004,30.0065,0.104,8.99,0.9329000000000001,-5351.75,2.1927,25.1118,55.30217167498311,6.103900000000001,2.2678,8.3267,2.8571,17.8073
1160,15.78,0.13750336952302658,0.0068,38.235678500851506,0.0342,0.07589999999999998,9.4876,0.3021990244762846,4.75,0.7015,-4159.573159036706,5.1345,40.4495,57.82000000000001,3.1492,2.3592,9.2007,1.528,34.666002787332104
1161,15.909999999999998,0.056,0.0082,9.4761,0.0207,0.0968,29.084900000000005,0.123,4.39,0.9413000000000001,-5486.25,27.322700000000005,15.8496,55.5468,3.0522,2.3128,9.7484,1.5437,12.6773
1162,15.88,0.0454,0.0085,10.0,0.024,0.0994,17.2456,0.098,10.47,0.9254999999999999,-6480.25,1.1591000000000002,26.7301,59.14470000000001,7.1718,2.3101,9.2171,3.415,18.8409
1163,16.04,0.0408,0.0167,7.4854,0.0199,0.09100000000000001,25.874800000000004,0.096,5.95,0.8594999999999999,-5450.25,0.7135999999999996,24.2792,58.1265,4.1454,2.4023,8.1161,1.9684,19.2864
1164,15.94,0.037,0.0077,9.2119,0.024399999999999998,0.0822,38.5145,0.09,7.52,0.7593,-6534.75,2.191800000000001,26.3692,58.8554,5.3635,2.3312,8.77,2.3238,17.8082
1165,15.97,0.0552,0.0189,13.561,0.029899999999999996,0.09489999999999998,27.1372,0.135,10.890000000000002,0.5593,-6345.75,18.867300000000004,26.8975,57.9283,7.4999,2.3646,9.5642,3.1074,21.1327
1166,15.84,0.0402,0.008,7.2464,0.0225,0.0851,13.9568,0.095,5.4,1.0765,-5318.5,-6.025500000000001,34.1662,61.60312420806162,3.6401,2.4151,8.9857,1.8862,26.0255
1167,15.8,0.0675,0.023000000000000003,12.3537,0.0217,0.07909999999999999,10.4423,0.161,11.41,1.2471,-5433.25,-0.4090999999999987,25.9181,57.3464,7.7667,2.3735000000000004,8.4421,3.6026,20.4091
1168,15.84,0.0593,0.016,10.2033,0.0219,0.0845,48.6643,0.133,4.68,0.6815,-5384.5,-0.4491000000000001,23.9246,56.69049999999999,3.2363,2.2673999999999994,8.8909,1.6672,20.4491
1169,15.89,0.0598,0.0229,11.0092,0.0239,0.10679999999999999,33.2422,0.141,7.19,1.0199,-5630.25,1.2955,21.7509,58.78360000000001,4.623999999999999,2.3867,8.9818,2.2769,18.7045
1170,15.67,0.0554,0.0171,9.789900000000001,0.0281,0.0328,19.8503,0.127,6.28,0.6605,-5207.75,-0.9500000000000003,31.2129,58.394999999999996,4.3441,2.3234,8.662,1.9135,20.95
1171,15.88,0.0889,0.0087,16.0804,0.0162,0.0362,16.4282,0.208,7.89,0.6644,-5773.0,3.4317999999999977,21.7987,59.199400000000004,5.2435,2.3797000000000006,8.0787,2.7531,16.5682
1172,15.749999999999998,0.0561,0.0126,10.0172,0.0378,0.0662,32.1642,0.131,10.61,0.8160999999999999,-5570.25,0.8827000000000009,26.0194,58.9739,7.1603,2.3805,8.3006,3.0869,19.1173
1173,16.01,0.0541,0.0073,13.2424,0.0232,0.06879999999999999,18.9444,0.131,4.81,0.7681,-6286.75,-2.5726999999999998,28.7966,58.40760000000001,3.1585,2.3257,10.237029652516307,1.5745,22.5727
1174,15.749999999999998,0.0518,0.0177,8.0978,0.0206,0.0863,33.1823,0.111,3.9,0.9319999999999999,-5320.5,-2.146399999999999,30.0519,58.846900000000005,2.6374,2.2407,8.3383,1.1709000000000003,22.1464
1175,15.79,0.0932,0.027800000000000002,17.0064,0.0254,0.0803,38.3186,0.219,7.35,0.7663,-5302.75,1.3354999999999988,22.0985,55.8306,4.9672,2.2809,8.1409,2.0379000000000005,18.6645
1176,15.83,0.0129,0.023500000000000004,2.2502,0.0194,0.0828,25.331900000000005,0.029,11.170000000000002,0.5377,-5468.75,-0.7235999999999999,29.104200000000002,59.5345,7.7214,2.3766,8.7897,2.9624,20.7236
1177,15.8,0.09799999999999999,0.026600000000000002,16.7572,0.0264,0.11160000000000002,20.9067,0.216,7.65,0.8833999999999999,-5529.25,4.313599999999999,18.2293,59.2529,5.1801,2.2831,8.272,1.8855000000000002,15.686400000000003
1178,15.94,0.048,0.0106,8.5283,0.0144,0.0662,18.5437,0.113,8.52,1.0478,-5747.75,3.449100000000001,23.631399999999996,58.4238,5.638400000000001,2.3793,8.8889,2.7474000000000003,16.5509
1179,15.86,0.047,0.015,7.5089,0.021099999999999997,0.0838,21.2741,0.1,5.97,0.9136,-5712.75,-4.101799999999999,28.8654,57.53320000000001,4.0088,2.4196000000000004,8.8097,1.7174,24.1018
1180,15.749999999999998,0.0472,0.025800000000000003,11.6758,0.0431,0.0754,23.6742,0.112,4.41,0.7613,-6541.249999999999,24.6118,22.1592,58.58969999999999,2.9844,2.3712,9.094,1.5038,15.3882
1181,15.89,0.0573,0.0073,8.7386,0.029899999999999996,0.0345,28.844800000000003,0.115,10.580000000000002,0.8858999999999999,-5647.75,3.653599999999998,24.5324,58.9169,7.3859,2.3867,8.9191,2.8683,16.3464
1182,15.920000000000002,0.048999999999999995,0.0085,8.6427,0.0173,0.0713,14.5906,0.11700000000000002,5.95,0.9812,-5662.0,-1.2336000000000014,28.577,58.988,4.0648,2.3984,8.6068,1.9937,21.2336
1183,15.69,0.06,0.025800000000000003,9.4258,0.0139,0.0319,24.553500000000003,0.126,14.5,0.3973,-5356.25,-0.3444999999999996,28.442899999999998,58.8938,9.8065,2.3080999999999996,9.7137,3.7928,20.3445
1184,15.97,0.0514,0.0177,12.7389,0.0273,0.0848,25.808900000000005,0.125,8.33,0.9873,-6466.0,0.18909999999999924,27.7146,58.7468,5.7327,2.2773,8.659,2.3399,19.8109
1185,15.94,0.0704,0.0124,10.6834,0.0256,0.105,20.2698,0.136,13.570000000000002,0.9715000000000001,-5397.5,3.138199999999999,24.5541,58.07780000000001,9.1637,2.2967,8.5788,3.6257999999999995,16.8618
1186,15.73,0.0866,0.0083,14.3474,0.016,0.0342,23.700700000000005,0.19100000000000003,6.59,0.9489,-5629.25,4.538199999999999,17.2615,58.2355,4.351,2.2671,8.135,2.0957,15.4618
1187,15.81,0.0441,0.0184,7.436400000000001,0.0213,0.1017,22.4199,0.095,6.66,1.0959,-5399.25,-3.2882000000000016,29.7411,58.1925,4.5105,2.2527,8.7997,2.2065,23.2882
1188,15.84,0.0386,0.018,9.5359,0.0151,0.0841,12.0276,0.094,7.86,0.4389,-6506.75,6.599999999999998,17.1233,59.36119999999999,5.2890999999999995,2.3808,8.7851,2.2328,13.4
1189,15.89,0.039,0.0061,9.3984,0.024699999999999996,0.0998,58.31479999999999,0.091,15.930000000000001,0.7928,-6334.25,1.5017999999999987,23.6088,58.7165,10.8289,2.3052,9.5713,3.9325,18.4982
1190,15.74,0.065,0.027200000000000002,10.274,0.0251,0.0969,19.4852,0.135,17.26,1.0803,-5307.75,20.81,25.7113,59.0332,10.963200000000002,2.3796,8.6324,4.6845,19.19
1191,15.9,0.0771,0.023000000000000003,13.8183,0.023699999999999995,0.0571,24.788400000000003,0.17,6.77,0.9273999999999999,-5573.75,-3.6344999999999996,30.6162,60.1012,4.613299999999999,2.2718,8.9605,1.9309999999999998,23.6345
1192,15.83,0.107,0.0078,17.1047,0.019,0.0864,52.6453,0.218,6.46,0.8184,-5130.75,2.4208999999999987,20.979,57.96,4.2983,2.2705,8.7786,2.1563000000000003,17.5791
1193,15.749999999999998,0.0651,0.0072,9.9834,0.027000000000000003,0.0342,22.4575,0.135,8.47,0.6644,-5357.0,-1.6863999999999992,24.3925,58.3385,5.5709,2.2563,8.0787,2.3717,21.6864
1194,15.73,0.0755,0.023999999999999997,11.4064,0.0246,0.0822,30.892399999999995,0.147,9.09,0.6672,-5476.25,-12.2945,44.1498,58.3858,6.1979,2.3715,8.7677,3.0939,32.2945
1195,15.77,0.0987,0.023999999999999997,19.209000000000003,0.0231,0.0699,23.8977,0.238,2.9,0.8858999999999999,-5145.25,-1.6600000000000004,28.769,58.05389999999999,1.942,2.2474,8.9191,0.8945,21.66
1196,15.749999999999998,0.0385,0.0198,7.0109,0.0179,0.0803,38.5169,0.093,6.68,0.7663,-5284.5,-2.668199999999999,27.8665,58.3783,4.3753,2.3353,8.1409,2.1529,22.6682
1197,15.88,0.0364,0.0133,5.878,0.0177,0.1058,23.6062,0.08,9.12,0.5194,-5145.25,0.19730000000000122,24.0019,58.8522,5.9703,2.3797000000000006,8.8356,2.5929,19.8027
1198,15.71,0.0352,0.0151,5.527,0.0229,0.0863,11.2561,0.07,3.36,0.9319999999999999,-5454.0,-3.7773000000000003,31.5768,58.2992,2.2464,2.3079,8.3383,1.0067,23.7773
1199,15.760000000000002,0.0237,0.0118,4.191,0.0229,0.0786,17.7883,0.052,8.62,0.8757999999999999,-5670.5,-0.45269999999999955,21.173800000000004,60.009499999999996,5.7777,2.2604,9.152,2.646,20.4527
1200,15.81,0.0454,0.0248,11.3381,0.0152,0.09420000000000002,25.335600000000003,0.111,13.31,0.7524,-6237.25,6.908200000000002,38.2357,59.2717,8.6041,2.3715,8.872,3.6023,33.0918
1201,15.81,0.0701,0.0201,11.8127,0.0291,0.0257,39.5229,0.152,8.56,0.5677,-4778.5,7.391799999999999,43.6071,58.4355,5.726,2.3025,9.4043,2.6585,32.6082
1202,15.77,0.0587,0.0087,11.1177,0.0305,0.0746,42.0382,0.14,18.421428200122122,0.7162,-5345.0,12.3073,34.9855,59.0127,12.572534636098244,2.3997,9.1502,5.233659006424407,27.6927
1203,15.77,0.0641,0.0162,11.7272,0.024399999999999998,0.0324,37.3756,0.147,7.33,0.7674,-5553.0,-5.1618,31.5349,60.6749,4.881,2.3021,8.4891,2.2524,25.1618
1204,15.73,0.0412,0.0081,7.2107,0.0274,0.0869,49.5239,0.093,6.07,0.8531999999999998,-5224.5,-2.100900000000001,26.8251,58.1609,4.1239,2.2732,8.7556,1.7202,22.1009
1205,15.88,0.072,0.024899999999999995,12.5406,0.0502899482824211,0.0943,28.628,0.164,7.49,0.7747,-5521.25,23.7709,22.902599999999996,59.7553,5.1866,2.3101,9.2655,2.2863000000000007,16.2291
1206,15.9,0.0435,0.013899999999999997,8.3383,0.03760000000000001,0.0845,34.7159,0.104,4.85,0.5669,-5294.5,-2.5944999999999987,27.401,55.30217167498311,3.3232,2.2718,9.6515,1.6733,22.5945
1207,15.84,0.0689,0.0054,12.470799999999999,0.0287,0.0733,66.37576594608113,0.16,3.77,0.8336,-5250.75,-2.4709000000000003,28.964200000000005,56.578100000000006,2.5702,2.4025,8.7015,1.2428,22.4709
1208,15.89,0.0637,0.0083,10.6216,0.0321,0.027,40.9767,0.135,9.07,0.7445,-5307.5,-0.889099999999999,26.987200000000005,58.824200000000005,6.0573,2.3161,9.0859,2.8564,20.8891
1209,15.86,0.13750336952302658,0.029799999999999997,38.235678500851506,0.0103,0.0789,37.6287,0.3021990244762846,7.18,0.5955,-4196.5,26.979100000000003,19.9475,58.778499999999994,4.9673,2.3437,9.6234,2.7826,13.0209
1210,16.09,0.0625,0.0083,9.3376,0.0204,0.085,19.8632,0.123,6.76,0.7233,-5612.25,1.199099999999999,23.8213,56.889500000000005,4.6582,2.1995,8.2345,1.8051000000000001,18.8009
1211,15.87,0.063,0.0067,10.8485,0.0197,0.1053,31.594900000000003,0.14,7.04,0.5765,-5391.75,-2.8099999999999996,30.321800000000003,59.052299999999995,4.4836,2.3936000000000006,8.3591,2.5604,22.81
1212,15.71,0.0805,0.020200000000000003,13.7193,0.0129,0.0713,28.833700000000004,0.173,9.64,0.6901,-6235.25,17.301800000000004,29.5,58.397400000000005,6.5557,2.3613,9.2405,2.5511000000000004,22.6982
1213,15.760000000000002,0.0332,0.026000000000000006,6.3987,0.0403,0.07589999999999998,12.986,0.08,10.01,1.1086,-5681.5,22.9245,22.9914,57.5846,6.6984,2.3403000000000005,8.7495,2.652,17.0755
1214,15.73,0.13750336952302658,0.0058,38.235678500851506,0.0502,0.0869,33.162,0.3021990244762846,6.139999999999999,1.0459,-4159.573159036706,15.353600000000002,33.5962,58.968,4.0729,2.3326,8.7487,1.9870000000000003,24.6464
1215,15.74,0.0369,0.027,6.3355,0.0502899482824211,0.0977,33.2336,0.081,5.31,0.8962,-5433.0,-0.3264000000000011,27.218,58.999399999999994,3.6306,2.3796,9.5689,1.6531,20.3264
